Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date
12706,11/20/2009,Critical,46,2494.69,Delivery Truck,36.61,Yukon,Corporate,Furniture,Bookcases,Jumbo Box,11/21/2009
50657,12/18/2011,High,40,315.45,Regular Air,11.51,New Brunswick,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,12/19/2011
36356,12/25/2011,Medium,45,4768.59,Delivery Truck,45,British Columbia,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,12/27/2011
55808,2/14/2011,Not Specified,6,830.28,Delivery Truck,70.2,Manitoba,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,2/16/2011
1895,5/29/2009,Medium,5,41.25,Regular Air,7.91,Saskachewan,Corporate,Office Supplies,Paper,Small Box,5/31/2009
56608,11/18/2009,Critical,23,42.23,Regular Air,0.76,Manitoba,Consumer,Office Supplies,Rubber Bands,Wrap Bag,11/20/2009
13282,5/9/2012,Low,2,12.59,Regular Air,0.5,Alberta,Corporate,Office Supplies,Labels,Small Box,5/13/2012
31751,5/26/2011,High,31,413.12,Express Air,7.27,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,5/28/2011
45184,6/17/2010,Low,25,14647.26,Regular Air,24.49,Ontario,Home Office,Technology,Copiers and Fax,Large Box,6/26/2010
50816,3/27/2009,High,26,733.92,Regular Air,1.49,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,3/29/2009
48484,6/23/2010,Medium,43,881.84,Regular Air,9.03,British Columbia,Small Business,Office Supplies,Paper,Small Box,6/25/2010
26176,11/19/2011,High,14,94.32,Regular Air,8.19,Manitoba,Home Office,Office Supplies,Paper,Small Box,11/21/2011
18374,9/30/2012,Low,21,150.16,Regular Air,5.47,Saskachewan,Corporate,Office Supplies,Paper,Small Box,10/2/2012
548,9/20/2009,Critical,41,129.49,Regular Air,0.99,Saskachewan,Home Office,Office Supplies,Labels,Small Box,9/21/2009
28934,11/28/2012,Medium,12,1272.35,Regular Air,7.18,Alberta,Consumer,Technology,Computer Peripherals,Small Box,11/29/2012
29572,6/3/2010,Not Specified,18,2657.56,Delivery Truck,16.01,Ontario,Home Office,Furniture,Tables,Jumbo Box,6/4/2010
48321,7/29/2010,High,31,5875.66,Regular Air,19.99,Alberta,Consumer,Office Supplies,Storage & Organization,Small Box,7/30/2010
2054,6/7/2012,Not Specified,1,343.78,Regular Air,19.99,New Brunswick,Consumer,Office Supplies,Appliances,Small Box,6/10/2012
2144,3/28/2009,Medium,40,5945.3675,Regular Air,4.99,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,3/28/2009
42375,10/1/2010,High,45,138.45,Express Air,0.7,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,10/2/2010
9665,4/23/2009,Low,50,2348.66,Regular Air,5.1,Ontario,Home Office,Office Supplies,Appliances,Medium Box,4/23/2009
36293,12/30/2010,Medium,13,1272.83,Regular Air,7.18,Prince Edward Island,Small Business,Technology,Computer Peripherals,Small Box,1/10/2011
18532,10/20/2011,Not Specified,31,507.58,Regular Air,10.68,Quebec,Home Office,Office Supplies,Storage & Organization,Small Box,10/22/2011
40518,3/13/2009,Critical,3,17.52,Regular Air,5.04,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3/14/2009
10213,2/17/2011,High,12,464.57,Regular Air,4,Yukon,Corporate,Technology,Computer Peripherals,Small Box,2/19/2011
34083,2/5/2012,Not Specified,29,1415.148,Express Air,5,British Columbia,Small Business,Technology,Telephones and Communication,Small Pack,2/5/2012
36262,7/27/2010,Not Specified,26,4701.69,Express Air,2.5,Alberta,Corporate,Technology,Telephones and Communication,Small Box,7/27/2010
36001,3/28/2011,Low,47,564.39,Regular Air,4.98,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/1/2011
42886,1/8/2012,Medium,42,162.57,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,1/10/2012
7841,5/20/2012,Not Specified,17,178.14,Regular Air,2.06,Ontario,Consumer,Furniture,Office Furnishings,Wrap Bag,5/22/2012
24003,10/31/2009,Critical,50,1318.49,Regular Air,8.79,Newfoundland,Corporate,Office Supplies,Storage & Organization,Small Box,11/1/2009
55937,1/26/2009,Medium,24,7332.088,Delivery Truck,85.63,Manitoba,Small Business,Furniture,Tables,Jumbo Box,1/28/2009
20932,7/29/2012,High,38,123.26,Regular Air,1.86,Nova Scotia,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,7/31/2012
57861,10/25/2012,Medium,40,120.15,Regular Air,1.49,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,10/27/2012
39650,7/30/2010,Not Specified,47,329.06,Regular Air,7.98,Ontario,Small Business,Furniture,Office Furnishings,Wrap Bag,7/31/2010
46912,6/30/2012,Low,5,294,Regular Air,14.83,Northwest Territories,Home Office,Furniture,Office Furnishings,Small Box,6/30/2012
9478,3/28/2009,High,48,199.46,Regular Air,4.79,Ontario,Corporate,Office Supplies,Paper,Small Box,3/30/2009
34246,10/7/2010,Critical,27,322.69,Regular Air,6.97,Northwest Territories,Home Office,Office Supplies,Envelopes,Small Box,10/9/2010
23399,12/29/2010,High,14,209.3,Express Air,4.51,Saskachewan,Small Business,Office Supplies,Storage & Organization,Small Box,12/29/2010
5958,9/15/2011,Medium,21,2629.664,Delivery Truck,60,Yukon,Small Business,Furniture,Tables,Jumbo Drum,9/15/2011
4965,10/20/2010,Low,46,287.13,Regular Air,7.96,Ontario,Corporate,Office Supplies,Paper,Small Box,10/25/2010
34402,5/2/2010,High,11,48.5,Express Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,5/5/2010
51783,11/11/2011,Medium,13,646.55,Regular Air,5.79,Ontario,Consumer,Office Supplies,Paper,Small Box,11/13/2011
56710,5/11/2010,Not Specified,21,736.17,Regular Air,1.99,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,5/13/2010
32582,6/25/2009,Not Specified,27,2780.88,Express Air,24.49,British Columbia,Consumer,Furniture,Office Furnishings,Large Box,6/26/2009
41312,1/31/2012,Not Specified,21,787.63,Regular Air,1.99,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,2/1/2012
37669,10/29/2010,Not Specified,4,70.02,Regular Air,8.78,Ontario,Corporate,Office Supplies,Storage & Organization,Small Box,11/1/2010
2370,1/16/2009,Critical,30,257.42,Regular Air,2.87,Quebec,Consumer,Office Supplies,Paper,Wrap Bag,1/18/2009
1154,2/14/2012,Critical,23,115.1,Regular Air,0.5,Quebec,Home Office,Office Supplies,Labels,Small Box,2/16/2012
43045,6/14/2012,Medium,47,5301.2,Regular Air,10.12,Saskachewan,Corporate,Furniture,Office Furnishings,Large Box,6/16/2012
54819,10/10/2009,Low,46,2710.5055,Regular Air,8.8,Manitoba,Small Business,Technology,Telephones and Communication,Small Box,10/10/2009
23751,3/18/2009,Medium,44,10364.36,Delivery Truck,64.66,Yukon,Corporate,Furniture,Bookcases,Jumbo Box,3/19/2009
36416,11/30/2009,Low,44,276,Regular Air,5.82,Ontario,Corporate,Office Supplies,Paper,Small Box,12/4/2009
38080,9/14/2009,Not Specified,26,125.01,Regular Air,4.7,Ontario,Consumer,Office Supplies,Paper,Small Box,9/15/2009
46691,6/24/2012,Critical,47,1676.25,Regular Air,22.6,British Columbia,Small Business,Furniture,Office Furnishings,Large Box,6/26/2012
26469,7/30/2012,Medium,4,7406.49,Regular Air,19.99,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,8/1/2012
58179,9/5/2011,Medium,3,39.49,Regular Air,5.72,British Columbia,Small Business,Office Supplies,Envelopes,Small Box,9/6/2011
13252,3/22/2009,Not Specified,44,7312.86,Delivery Truck,30,Quebec,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,3/25/2009
28928,4/30/2010,Low,46,1397.383,Regular Air,5,Manitoba,Corporate,Technology,Telephones and Communication,Wrap Bag,5/2/2010
56327,1/11/2010,Medium,11,2164.07,Delivery Truck,55.24,Alberta,Small Business,Office Supplies,Appliances,Jumbo Drum,1/13/2010
45409,4/12/2010,Critical,11,3427.31,Delivery Truck,58.95,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,4/15/2010
23524,4/28/2009,High,46,2461.23,Regular Air,14.3,Ontario,Home Office,Office Supplies,Paper,Small Box,4/30/2009
31204,8/21/2010,Low,8,10.46,Regular Air,0.7,British Columbia,Small Business,Office Supplies,Rubber Bands,Wrap Bag,8/21/2010
769,6/1/2010,Medium,37,4261.94,Delivery Truck,56.14,Prince Edward Island,Consumer,Technology,Office Machines,Jumbo Drum,6/2/2010
42151,12/15/2010,High,35,4408.6695,Regular Air,3.9,Alberta,Consumer,Technology,Telephones and Communication,Small Box,12/18/2010
49088,9/23/2009,Critical,15,4012.58,Express Air,35,Nova Scotia,Consumer,Office Supplies,Storage & Organization,Large Box,9/24/2009
40678,4/28/2010,Low,42,2753.07,Regular Air,19.99,Alberta,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,5/5/2010
54501,11/29/2012,Critical,16,225.46,Regular Air,7.51,Manitoba,Corporate,Technology,Office Machines,Medium Box,12/1/2012
26432,12/30/2009,Low,37,1420.89,Regular Air,4.5,Quebec,Corporate,Office Supplies,Appliances,Small Box,1/6/2010
36,11/2/2011,Critical,46,2484.7455,Regular Air,4.2,Alberta,Home Office,Technology,Telephones and Communication,Small Box,11/2/2011
9632,1/16/2012,Low,33,3633.03,Regular Air,9.07,Alberta,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/20/2012
46402,1/8/2011,Medium,12,1219.1465,Express Air,2.5,Ontario,Consumer,Technology,Telephones and Communication,Small Box,1/9/2011
28389,11/3/2009,High,22,668.39,Regular Air,3.92,British Columbia,Home Office,Furniture,Office Furnishings,Small Pack,11/4/2009
57506,2/13/2009,Medium,48,332.55,Regular Air,5.47,Manitoba,Corporate,Office Supplies,Paper,Small Box,2/13/2009
39040,5/21/2009,Critical,26,1204.5095,Regular Air,5,Quebec,Corporate,Technology,Telephones and Communication,Small Pack,5/22/2009
19748,8/4/2010,Not Specified,6,124.65,Regular Air,5.21,Saskachewan,Corporate,Office Supplies,Paper,Small Box,8/5/2010
39488,6/22/2009,Low,18,92.4,Express Air,2.5,Ontario,Home Office,Office Supplies,Envelopes,Small Box,6/26/2009
41634,12/8/2012,Not Specified,7,57.35,Regular Air,1.99,Saskachewan,Home Office,Technology,Computer Peripherals,Small Pack,12/9/2012
21249,9/19/2010,Low,7,1260.2015,Regular Air,8.99,Quebec,Small Business,Technology,Telephones and Communication,Small Box,9/21/2010
30913,9/22/2012,Medium,36,795.52,Regular Air,1.99,Alberta,Corporate,Technology,Computer Peripherals,Small Pack,9/24/2012
20737,12/25/2011,Medium,10,1410.93,Delivery Truck,36.09,Quebec,Home Office,Furniture,Bookcases,Jumbo Box,12/26/2011
59072,5/25/2009,Not Specified,12,78.94,Express Air,7.46,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,5/27/2009
36133,8/20/2011,Medium,6,128.56,Regular Air,8.68,Ontario,Consumer,Office Supplies,Paper,Small Box,8/21/2011
31073,7/25/2010,Medium,26,4322.26,Regular Air,35,Ontario,Home Office,Office Supplies,Storage & Organization,Large Box,7/25/2010
32164,2/2/2010,Not Specified,12,77.01,Regular Air,4.96,Alberta,Small Business,Office Supplies,Paper,Small Box,2/3/2010
50754,12/9/2009,Not Specified,9,64.0305,Regular Air,5.03,Northwest Territories,Consumer,Technology,Telephones and Communication,Medium Box,12/10/2009
44134,10/30/2009,High,35,620.02,Regular Air,8.99,Quebec,Home Office,Furniture,Office Furnishings,Small Pack,11/1/2009
19139,12/3/2010,Not Specified,15,94.84,Regular Air,5.15,Quebec,Corporate,Office Supplies,Paper,Small Box,12/4/2010
13479,12/4/2009,High,3,292.96,Regular Air,19.99,Ontario,Consumer,Technology,Computer Peripherals,Small Box,12/6/2009
11782,7/28/2012,Low,46,247.21,Regular Air,4.75,British Columbia,Corporate,Office Supplies,Paper,Small Box,8/2/2012
13027,1/15/2012,Critical,42,290.68,Regular Air,6.18,Quebec,Small Business,Office Supplies,Paper,Small Box,1/17/2012
18790,2/11/2009,High,7,13253.93,Delivery Truck,14.7,Yukon,Consumer,Technology,Office Machines,Jumbo Drum,2/13/2009
42850,6/21/2011,Medium,27,822.7,Express Air,5.5,Ontario,Home Office,Technology,Computer Peripherals,Small Box,6/22/2011
47138,1/9/2009,Low,1,107.95,Regular Air,8.99,Ontario,Corporate,Technology,Telephones and Communication,Small Box,1/16/2009
39173,1/16/2009,Critical,36,76.48,Regular Air,0.78,Quebec,Small Business,Office Supplies,Rubber Bands,Wrap Bag,1/18/2009
12965,6/25/2010,Medium,21,90.78,Regular Air,5.41,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,6/26/2010
6373,1/23/2012,Not Specified,1,62.77,Regular Air,4.5,Nova Scotia,Home Office,Office Supplies,Appliances,Small Box,1/24/2012
48548,3/26/2011,Critical,3,13.71,Regular Air,3.97,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,3/27/2011
33699,7/26/2009,Low,31,196.81,Regular Air,1.34,Nova Scotia,Small Business,Office Supplies,Paper,Wrap Bag,7/31/2009
35361,4/6/2009,Medium,37,313.4,Regular Air,4.82,British Columbia,Home Office,Office Supplies,Paper,Small Box,4/7/2009
49312,2/21/2011,Critical,30,164.41,Regular Air,7.54,Nova Scotia,Corporate,Office Supplies,Paper,Small Box,2/22/2011
44386,4/9/2012,Medium,43,1236.64,Regular Air,1.99,Ontario,Home Office,Technology,Computer Peripherals,Small Pack,4/11/2012
51300,10/15/2011,Medium,43,344.24,Regular Air,1.99,Saskachewan,Home Office,Technology,Computer Peripherals,Small Pack,10/17/2011
3522,9/25/2009,Low,27,812.68,Regular Air,1.99,New Brunswick,Consumer,Technology,Computer Peripherals,Small Pack,9/27/2009
964,5/19/2011,Medium,50,315.02,Regular Air,1.49,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,5/21/2011
38659,3/30/2010,Low,32,4025.66,Delivery Truck,51.94,Saskachewan,Corporate,Furniture,Tables,Jumbo Box,4/6/2010
13089,12/14/2011,Not Specified,34,3577.11,Delivery Truck,58.72,Quebec,Corporate,Furniture,Bookcases,Jumbo Box,12/17/2011
15815,5/1/2009,Critical,43,528.6,Regular Air,5.63,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,5/3/2009
46499,6/7/2009,Critical,1,46.94,Regular Air,3.5,British Columbia,Home Office,Office Supplies,Appliances,Small Box,6/8/2009
9765,10/12/2012,Low,26,3505.6,Regular Air,12.65,Ontario,Home Office,Furniture,Chairs & Chairmats,Medium Box,10/19/2012
28545,8/23/2011,High,15,5296.19,Regular Air,19.99,Saskachewan,Home Office,Office Supplies,Appliances,Small Box,8/24/2011
10688,5/12/2012,Medium,14,618.84,Regular Air,34.2,Newfoundland,Corporate,Furniture,Office Furnishings,Wrap Bag,5/13/2012
32804,9/9/2012,Medium,49,174.81,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,9/10/2012
19718,6/24/2012,Low,6,89.75,Regular Air,7.51,Manitoba,Consumer,Technology,Office Machines,Medium Box,6/29/2012
52711,9/23/2011,Not Specified,7,220.79,Regular Air,4,New Brunswick,Home Office,Technology,Computer Peripherals,Small Box,9/25/2011
23808,2/7/2009,Low,30,630.14,Regular Air,8.68,Yukon,Consumer,Office Supplies,Paper,Small Box,2/14/2009
39872,2/22/2010,Critical,5,16.24,Regular Air,0.99,Ontario,Home Office,Office Supplies,Labels,Small Box,2/23/2010
7489,9/30/2010,Critical,38,6900.13,Delivery Truck,23.58,British Columbia,Home Office,Furniture,Bookcases,Jumbo Box,10/3/2010
32901,1/10/2011,Critical,13,49.74,Regular Air,0.5,British Columbia,Corporate,Office Supplies,Labels,Small Box,1/11/2011
21636,8/10/2009,Low,6,40.06,Regular Air,4.69,Ontario,Home Office,Office Supplies,Storage & Organization,Small Box,8/15/2009
12067,2/4/2010,Critical,45,271.06,Regular Air,5.01,Saskachewan,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2/4/2010
8103,11/2/2009,Low,16,457.68,Regular Air,6.27,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,11/6/2009
48609,2/24/2010,High,26,176.34,Regular Air,7.86,New Brunswick,Corporate,Office Supplies,Paper,Small Box,2/25/2010
58978,2/6/2012,Low,13,75.89,Regular Air,5.15,Nova Scotia,Consumer,Office Supplies,Paper,Small Box,2/13/2012
47270,8/2/2010,Critical,40,382.65,Express Air,4.39,Saskachewan,Home Office,Office Supplies,Paper,Wrap Bag,8/5/2010
27938,5/5/2009,Medium,40,1233.51,Regular Air,9.18,Nova Scotia,Home Office,Office Supplies,Paper,Small Box,5/5/2009
19075,9/26/2009,Critical,36,1841.6,Regular Air,6.5,Saskachewan,Home Office,Technology,Computer Peripherals,Small Box,9/27/2009
19911,10/6/2011,High,39,4859.37,Regular Air,13.99,Saskachewan,Consumer,Technology,Office Machines,Medium Box,10/6/2011
28357,5/21/2010,Not Specified,50,390.46,Regular Air,7.72,Alberta,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,5/22/2010
294,7/15/2010,Medium,35,6375.28,Regular Air,19.99,British Columbia,Home Office,Office Supplies,Storage & Organization,Small Box,7/16/2010
32608,5/22/2012,High,20,1361.91,Regular Air,3.5,Ontario,Corporate,Office Supplies,Appliances,Small Box,5/24/2012
55553,7/17/2009,Medium,32,177.52,Regular Air,1.39,Ontario,Small Business,Office Supplies,Envelopes,Small Box,7/18/2009
3970,3/26/2012,Medium,39,1032.97,Regular Air,1.99,New Brunswick,Home Office,Technology,Computer Peripherals,Small Pack,3/28/2012
30884,9/26/2010,Low,6,763.448,Delivery Truck,80.2,Nova Scotia,Corporate,Furniture,Tables,Jumbo Box,10/1/2010
37957,11/5/2010,Not Specified,31,229.26,Regular Air,5.48,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,11/6/2010
57476,3/16/2009,High,20,1351.43,Delivery Truck,60,British Columbia,Small Business,Office Supplies,Appliances,Jumbo Drum,3/17/2009
1921,1/17/2009,Medium,24,7871.91,Delivery Truck,91.05,Ontario,Small Business,Office Supplies,Appliances,Jumbo Drum,1/19/2009
39619,1/4/2012,Low,15,742.8,Regular Air,10.25,Manitoba,Consumer,Furniture,Office Furnishings,Large Box,1/8/2012
194,4/4/2012,Medium,6,20.19,Regular Air,1.92,Alberta,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,4/6/2012
34337,5/14/2010,Medium,36,3610.85,Express Air,8.99,Quebec,Corporate,Furniture,Office Furnishings,Small Pack,5/15/2010
27681,11/24/2010,Medium,30,183.28,Regular Air,1.17,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,11/26/2010
7106,5/10/2012,Low,36,1058.45,Regular Air,19.99,Nova Scotia,Home Office,Office Supplies,Storage & Organization,Small Box,5/12/2012
6246,10/21/2009,Not Specified,13,52.38,Regular Air,0.99,Ontario,Home Office,Office Supplies,Rubber Bands,Wrap Bag,10/23/2009
37473,10/1/2009,Low,42,88.23,Regular Air,5,British Columbia,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,10/5/2009
56516,8/3/2009,Medium,24,2560.9395,Regular Air,2.5,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,8/5/2009
38311,4/23/2011,Medium,9,1201.51,Express Air,19.99,Alberta,Consumer,Office Supplies,Storage & Organization,Small Box,4/25/2011
9187,8/21/2009,High,8,994.228,Regular Air,8.99,Alberta,Small Business,Technology,Telephones and Communication,Small Box,8/23/2009
36647,6/30/2009,High,21,179.98,Regular Air,2.82,British Columbia,Consumer,Office Supplies,Rubber Bands,Wrap Bag,7/1/2009
9602,11/10/2012,Critical,27,2654.16,Delivery Truck,28,Newfoundland,Consumer,Technology,Office Machines,Jumbo Drum,11/12/2012
24965,3/29/2011,Low,42,1146.11,Regular Air,8.55,Prince Edward Island,Corporate,Furniture,Office Furnishings,Small Box,3/29/2011
16193,4/9/2012,Not Specified,29,1364.8025,Regular Air,5,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Pack,4/11/2012
26503,4/21/2011,Medium,47,671.78,Regular Air,1.39,Manitoba,Small Business,Office Supplies,Envelopes,Small Box,4/23/2011
52711,9/23/2011,Not Specified,37,201.14,Regular Air,3.37,Ontario,Home Office,Office Supplies,Rubber Bands,Wrap Bag,9/23/2011
35364,12/12/2009,Critical,8,1265.293,Regular Air,8.99,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,12/14/2009
50656,10/25/2009,Critical,15,109.71,Regular Air,3.68,British Columbia,Consumer,Furniture,Office Furnishings,Wrap Bag,10/26/2009
29187,7/31/2009,Low,42,477.53,Regular Air,3.37,Alberta,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,8/4/2009
48034,7/14/2009,Not Specified,47,945.86,Regular Air,5.53,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,7/15/2009
49730,1/4/2009,High,3,1039.56,Delivery Truck,30,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,1/5/2009
15236,4/9/2012,Not Specified,30,381.39,Express Air,6.2,Ontario,Home Office,Furniture,Office Furnishings,Wrap Bag,4/11/2012
15907,4/11/2011,High,36,1837.44,Delivery Truck,54.11,Northwest Territories,Home Office,Furniture,Bookcases,Jumbo Box,4/13/2011
15907,4/11/2011,High,4,28.05,Regular Air,2.17,Northwest Territories,Home Office,Office Supplies,Paper,Wrap Bag,4/12/2011
28294,5/22/2012,High,47,63.47,Regular Air,0.7,Saskachewan,Corporate,Office Supplies,Rubber Bands,Wrap Bag,5/23/2012
43109,12/21/2012,Critical,25,509.52,Regular Air,6.5,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,12/22/2012
56647,8/3/2011,Medium,41,417.53,Regular Air,12.52,New Brunswick,Home Office,Furniture,Office Furnishings,Small Box,8/4/2011
42599,4/6/2009,Medium,31,9459.94,Delivery Truck,54.92,Quebec,Consumer,Furniture,Bookcases,Jumbo Box,4/7/2009
1824,5/4/2009,Critical,39,10656.26,Regular Air,24.49,Alberta,Corporate,Furniture,Chairs & Chairmats,Large Box,5/5/2009
27808,1/26/2010,Low,9,196.12,Express Air,1.99,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,2/2/2010
19974,11/3/2010,High,14,3830.84,Delivery Truck,23.19,Saskachewan,Corporate,Office Supplies,Appliances,Jumbo Drum,11/5/2010
28291,3/4/2009,Critical,14,3950.6,Delivery Truck,57,Saskachewan,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,3/5/2009
45380,4/30/2009,Critical,24,4170.865,Express Air,4.2,British Columbia,Consumer,Technology,Telephones and Communication,Small Box,5/2/2009
32902,3/3/2012,High,23,1638.67,Delivery Truck,60,British Columbia,Home Office,Office Supplies,Appliances,Jumbo Drum,3/5/2012
26689,9/29/2009,High,2,198.44,Regular Air,8.99,Yukon,Corporate,Furniture,Office Furnishings,Small Pack,10/2/2009
56006,10/1/2011,Critical,16,102.99,Regular Air,9.68,British Columbia,Small Business,Office Supplies,Paper,Small Box,10/1/2011
52197,8/4/2012,Critical,23,91.94,Regular Air,2,Saskachewan,Corporate,Office Supplies,Rubber Bands,Wrap Bag,8/5/2012
26272,6/29/2012,Low,6,905.94,Express Air,24.49,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Large Box,7/8/2012
11652,11/10/2011,Not Specified,25,122.09,Regular Air,2.04,Ontario,Home Office,Office Supplies,Paper,Wrap Bag,11/12/2011
32418,1/5/2009,Not Specified,5,1244.19,Delivery Truck,43.32,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,1/6/2009
18503,5/5/2011,Not Specified,46,6637.63,Delivery Truck,17.85,Alberta,Consumer,Technology,Office Machines,Jumbo Drum,5/7/2011
33317,5/11/2009,High,5,58.9,Regular Air,9.45,British Columbia,Consumer,Office Supplies,Storage & Organization,Small Box,5/11/2009
18819,2/25/2009,Low,22,1102.3,Regular Air,22.24,Yukon,Corporate,Furniture,Office Furnishings,Large Box,2/27/2009
17927,8/9/2009,Medium,42,865.21,Regular Air,5.99,Saskachewan,Consumer,Technology,Computer Peripherals,Small Box,8/10/2009
21190,5/28/2009,Medium,28,1062.69,Regular Air,6.66,Quebec,Small Business,Office Supplies,Envelopes,Small Box,5/28/2009
36901,9/13/2012,Critical,30,201.09,Regular Air,5.66,British Columbia,Corporate,Office Supplies,Paper,Small Box,9/14/2012
33987,10/25/2011,High,27,1521.1345,Regular Air,3.99,British Columbia,Small Business,Technology,Telephones and Communication,Small Box,10/26/2011
41412,9/17/2009,Not Specified,47,263.81,Regular Air,7.78,British Columbia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,9/19/2009
21893,10/24/2011,Critical,30,532.11,Express Air,8.13,Ontario,Home Office,Office Supplies,Envelopes,Small Box,10/25/2011
40034,3/10/2011,Medium,47,603.69,Express Air,4.86,Alberta,Consumer,Office Supplies,Paper,Small Box,3/11/2011
51493,7/6/2011,Low,31,286.26,Regular Air,5.16,British Columbia,Corporate,Office Supplies,Paper,Wrap Bag,7/8/2011
23940,4/8/2011,Medium,20,138.52,Regular Air,49,British Columbia,Home Office,Office Supplies,Appliances,Large Box,4/9/2011
34689,11/23/2009,Low,36,572.4,Regular Air,6.25,Quebec,Home Office,Office Supplies,Storage & Organization,Small Box,11/30/2009
7846,6/25/2011,Low,20,40.05,Regular Air,1.49,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,6/30/2011
17953,8/20/2012,High,30,975.12,Regular Air,19.51,Ontario,Small Business,Office Supplies,Envelopes,Small Box,8/22/2012
56577,11/2/2011,Critical,30,7497.08,Delivery Truck,54.12,Yukon,Small Business,Furniture,Tables,Jumbo Box,11/3/2011
36676,8/25/2011,Not Specified,15,353.52,Regular Air,8.18,Saskachewan,Corporate,Office Supplies,Paper,Small Box,8/26/2011
59680,6/18/2012,Critical,15,17.77,Regular Air,2.96,New Brunswick,Consumer,Technology,Computer Peripherals,Small Pack,6/19/2012
9221,1/3/2011,Low,25,1527.42,Regular Air,19.99,Alberta,Consumer,Office Supplies,Envelopes,Small Box,1/7/2011
44325,2/10/2009,Medium,44,951.33,Regular Air,14.39,Manitoba,Corporate,Furniture,Office Furnishings,Small Box,2/12/2009
10342,11/22/2011,Medium,2,2055.97,Express Air,13.99,Ontario,Consumer,Technology,Office Machines,Medium Box,11/24/2011
29090,1/16/2012,Medium,36,380.34,Regular Air,6.91,Yukon,Consumer,Office Supplies,Storage & Organization,Small Box,1/16/2012
29894,9/7/2010,Low,43,606.98,Regular Air,6.85,Ontario,Corporate,Furniture,Office Furnishings,Wrap Bag,9/16/2010
48420,10/11/2009,Low,46,863.26,Express Air,6.15,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,10/13/2009
32610,8/19/2012,Not Specified,47,316.99,Regular Air,8.37,Alberta,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,8/20/2012
47078,4/19/2010,Medium,18,84.74,Regular Air,0.5,New Brunswick,Consumer,Office Supplies,Labels,Small Box,4/19/2010
53127,5/11/2011,High,49,2628.047,Regular Air,19.99,Ontario,Consumer,Technology,Telephones and Communication,Small Box,5/13/2011
35271,7/26/2010,High,19,1083.4015,Regular Air,8.99,Nova Scotia,Home Office,Technology,Telephones and Communication,Small Box,7/27/2010
